Palce_State,Place_District,Place_City,Place_Name,Place_Rating,Place_Category,Place_Address,Place_GPS_Code,Place_Description,Place_Map_Link,Place_Photo,Unnamed: 11
Maharashtra,Pune,Pune,Seven Wonders Dream Park,3.8,Tourist attraction,"FVV3+4H2, Pratibha Society, Sivadarshan Poorgrasta Vasahat, Parvati Paytha, Pune, Maharashtra 411009","18.49281712386888, 73.853856139841",,https://www.google.com/maps/place/Seven+Wonders+Dream+Park/data=!4m5!3m4!1s0x3bc2c01ad25bd1c9:0x13072d1f565d6c82!8m2!3d18.492751!4d73.8538776?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP94UGcy9Xh4AP3I7eFgDqCsfUczVP0wZdmXQAs=w80-h106-k-no,
Maharashtra,Pune,Pune,ISKCON Pune Camp,4.7,Temple,"4, Colonel Tarapore Rd, Camp, Pune, Maharashtra 411001","18.520484113163956, 73.87925489751416",,https://www.google.com/maps/place/ISKCON+Pune+Camp/data=!4m5!3m4!1s0x3bc2c04fd9d3ddb9:0xe985e097c2bd1700!8m2!3d18.520418!4d73.8792549?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOgKvyEVsXFprjOskquFuTVYXeKpy0l0naRte9o=w80-h106-k-no,
Maharashtra,Pune,Pune,"Taljai Hills,, Pune",4.3,Tourist attraction,"FRGV+8H8, Taljai Forest Area, Pune, Maharashtra 411009","18.475852006272415, 73.84397615518628",,"https://www.google.com/maps/place/Taljai+Hills,,+Pune/data=!4m5!3m4!1s0x3bc2eb396a4a8d27:0x4517e198ba092699!8m2!3d18.4757757!4d73.8439547?authuser=0&hl=en&rclk=1",https://lh5.googleusercontent.com/p/AF1QipPbbrI_IM_5hrsjpCrDqYvzQDPvPx5wOGLeFzY=w92-h92-k-no,
Maharashtra,Pune,Pune,Bajirao Garden,4.2,Tourist attraction,"201, Sinhgad Rd, Pune Okayama Friendship Garden, Dattawadi, Pune, Maharashtra 411030","18.492828148383786, 73.83683329751376",,https://www.google.com/maps/place/Bajirao+Garden/data=!4m5!3m4!1s0x3bc2bff9fca0f143:0x7b7bad3bdeb312fe!8m2!3d18.4927315!4d73.8368333?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM5AXwOQqwXP9wRKadQx_4OA3LpWsLyRX8mXDLQ=w163-h92-k-no,
Maharashtra,Pune,Pune,Sunset Point DIAT,4.5,Tourist attraction,"Defence Institute Of Advanced Technology, Pune, Maharashtra 411025","18.43202536889244, 73.77300663984013",Hiking & camping at a lake-view lookout,https://www.google.com/maps/place/Sunset+Point+DIAT/data=!4m5!3m4!1s0x3bc295b515ba90c1:0xc9c5bdaf5000bb60!8m2!3d18.4319694!4d73.7730281?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO6eJZBPpxLYiCmFDwTs0wJ4i2QGftBDBGibOUk=w122-h92-k-no,
Maharashtra,Pune,Pune,"Shri Mahalaxmi Mandir, Pune",4.8,Temple,"Plot No, 38/B, Shukrawar Peth - Mahatma Gandhi Rd, opposite Sarasbaug","18.500059444298643, 73.8541543551867",,"https://www.google.com/maps/place/Shri+Mahalaxmi+Mandir,+Pune/data=!4m5!3m4!1s0x3bc2c011e49a2c75:0x44214e30246ddc31!8m2!3d18.4999628!4d73.8541329?authuser=0&hl=en&rclk=1",https://lh5.googleusercontent.com/p/AF1QipPZvWQRhnTa_mPpYYlZr1M0fEnh2oin8BzeB8tH=w138-h92-k-no,
Maharashtra,Pune,Pune,Forest Area Wanowrie,4.5,Tourist attraction,"Unnamed Road, SRPF, Wanowrie, Pune, Maharashtra 411040","18.48848350064147, 73.91201548216824",,https://www.google.com/maps/place/Forest+Area+Wanowrie/data=!4m5!3m4!1s0x3bc2ea75567cbc75:0x306bce0297ba0291!8m2!3d18.4884072!4d73.9120584?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOgjDO2F-sh2AYyb_yNBUgq1ersoajDkQr8dBPt=w138-h92-k-no,
Maharashtra,Pune,Pune,Late Sanjay Mahadeo Nimhan Gram Sanskruti Udyan,4.4,Tourist attraction,"Ward No. 9, Ward No. 8, Someshwarwadi, Pashan, Pune, Maharashtra 411008","18.54596093161437, 73.79823553984183",Quaint exhibits about rural village life,https://www.google.com/maps/place/Late+Sanjay+Mahadeo+Nimhan+Gram+Sanskruti+Udyan/data=!4m5!3m4!1s0x3bc2bf1f0e960a37:0xb06b4e11073a270a!8m2!3d18.545905!4d73.798257?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMco15vfYI6R3C17Iwr6QghGcuggIK9VriZ7OCe=w122-h92-k-no,
Maharashtra,Pune,Pune,Konkan Trippy Stories,4.9,Tourist attraction,Chaurang Terrace flat no -8 Tukai Darshan Pune Saswad Road phursungi pune,"18.48823155053017, 73.94284166867739",,https://www.google.com/maps/place/Konkan+Trippy+Stories/data=!4m5!3m4!1s0x3bc2e9fc33a0a0e9:0x5e0269b0b895aeb9!8m2!3d18.4881756!4d73.9428524?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Pune,Pune,Chittaranjan Vatika,4.5,Tourist attraction,"Model Colony, Ashok Nagar, Shivajinagar, Pune, Maharashtra 411016","18.53237478104626, 73.837860068678",,https://www.google.com/maps/place/Chittaranjan+Vatika/data=!4m5!3m4!1s0x3bc2bf7ef488c5eb:0x6bf52663120eaab4!8m2!3d18.5322985!4d73.8378708?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPlL6PPMTCc00HwdD24l1U99tqr7n6cXX4qxWnI=w122-h92-k-no,
Maharashtra,Pune,Pune,Tulsi Baug Ganpati,4.6,Temple,"Tulshibaug, Budhwar Peth, Pune, Maharashtra 411002","18.514376889086833, 73.85542349751412",Peshwa temple complex from 18th century,https://www.google.com/maps/place/Tulsi+Baug+Ganpati/data=!4m5!3m4!1s0x3bc2c06e47284497:0x903394c61a71c0e1!8m2!3d18.5143006!4d73.8554235?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNNRkGMAlxkHs_bg0QADcMf-FZymsa7Z2SKuWDI=w88-h92-k-no,
Maharashtra,Pune,Pune,Lokmanya Tilak Museum,4.3,Museum,"525/3, Narayan Peth, Pune, Maharashtra 411030","18.51588313535386, 73.84893958402328",,https://www.google.com/maps/place/Lokmanya+Tilak+Museum/data=!4m5!3m4!1s0x3bc2c070c3f9bfc9:0x6f993247be119012!8m2!3d18.5157865!4d73.8489074?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMV7lOL4v7vAh-QkAxeMs696vgvjTiV3NCEWdgN=w122-h92-k-no,
Maharashtra,Pune,Pune,Talaji pune,4.4,Tourist attraction,"FVG2+7F2, Talajai Pathar, Dhankawadi, Pune, Maharashtra 411043","18.475678478779894, 73.85113229751344",Shaded park for quiet walks & jogs,https://www.google.com/maps/place/Talaji+pune/data=!4m5!3m4!1s0x3bc2eb2a4387d9bf:0xcce61e4b5db23e31!8m2!3d18.4756327!4d73.8511323?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Pune,Pune,Nana Wada,4.3,Tourist attraction,"715, PMC Vidyalaya Rd, Budhwar Peth, Pune, Maharashtra 411002","18.518541020369405, 73.85589633984145",Landmark of a centuries-old empire,https://www.google.com/maps/place/Nana+Wada/data=!4m5!3m4!1s0x3bc2c0657d777681:0xf6ed640821424a9c!8m2!3d18.518363!4d73.8559178?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPAQeUyxHWNucFw562ysN_dfbFQrqQlO4YqaV9c=w122-h92-k-no,
Maharashtra,Pune,Pune,Udyakantji Ranoji Andekar,5,Tourist attraction,"582, Laxmi Rd, Bodke Wada, New Nana Peth, Ganesh Peth, Pune, Maharashtra 411002","18.515129088750957, 73.86460735518689",History museum in a peshwa's palace,https://www.google.com/maps/place/Udyakantji+Ranoji+Andekar/data=!4m5!3m4!1s0x3bc2c181430c7c05:0x14bc4e5cbd7b1227!8m2!3d18.5150528!4d73.8645859?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Pune,Pune,Parvati sunset view point,4.2,Tourist attraction,"Gomataseva Pratistan, Near Laxmi Nagar, 61/487, Shahu College Rd","18.497010696837997, 73.84609615518664",Enduring place with historical objects,https://www.google.com/maps/place/Parvati+sunset+view+point/data=!4m5!3m4!1s0x3bc2c1edac21257f:0x8b6b61efc9f67f81!8m2!3d18.4969344!4d73.8460747?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNVRQy1VuYqq9IyXvxcpsOPQyNOgvjUi_zRyCpX=w122-h92-k-no,
Maharashtra,Pune,Pune,Indian Flag,4.9,Tourist attraction,"Service Rd, AtulNagar Phase I, Aditya Garden City, Warje, Pune, Maharashtra 411058","18.490481299750524, 73.7904148551865",Botanical gardens with local flora,https://www.google.com/maps/place/Indian+Flag/data=!4m5!3m4!1s0x3bc2bfbed87b1f67:0x2ff7aeeca2a82dcd!8m2!3d18.490405!4d73.7903934?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOZt_arJmN3CNgu3SxuWPmjO2fhTMPxPiSoqnwu=w80-h142-k-no,
Maharashtra,Pune,Pune,Shri Taljai Mata Devasthan,4.6,Temple,"Near Parvati, Taljai Hill, Pune, Maharashtra 411009","18.47627745444, 73.8443577398408",,https://www.google.com/maps/place/Shri+Taljai+Mata+Devasthan/data=!4m5!3m4!1s0x3bc2eaac861d8e6f:0xa9434a8447ad603!8m2!3d18.4762215!4d73.8443792?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNoKM0cakK-MNILpHE-b7m9Da25qdTj685zgJev=w122-h92-k-no,
Maharashtra,Pune,Pune,Sinhgad Fort,4.6,Fortress,"Sinhagad Ghat Rd, Thoptewadi, Maharashtra 411025","18.366343172608303, 73.7558776975119","Clifftop fortress, memorial & temple",https://www.google.com/maps/place/Sinhgad+Fort/data=!4m5!3m4!1s0x3bc293e6861118d9:0xcbb4d589c7d4e90b!8m2!3d18.366277!4d73.7558777?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNmEQ3SnNMDzEhtGCIxU8AYvo6NshGsRyj5gJ_v=w138-h92-k-no,
Maharashtra,Pune,Pune,ABA BAGUL park,4.2,Park,"Bagul Udyan,, Tapodhan Society, Sivadarshan Poorgrasta Vasahat, Parvati Paytha, Pune, Maharashtra 411009","18.49105044960784, 73.85089013984101",,https://www.google.com/maps/place/ABA+BAGUL+park/data=!4m5!3m4!1s0x3bc2c004f7aaaaab:0xa5e15543393c2331!8m2!3d18.4909945!4d73.8509116?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOs8StqcUCCxEol4UnoVWtJliyLgHlkOdPCyPdU=w122-h92-k-no,
Maharashtra,Pune,Pune,Pashan Lake Island,4.4,Tourist attraction,"GQJM+RX, Pashan, Pune, Maharashtra 411021","18.532170781137435, 73.78498538402356",,https://www.google.com/maps/place/Pashan+Lake+Island/data=!4m5!3m4!1s0x3bc2bf98639d91d9:0xcff41bfe268407d2!8m2!3d18.5320945!4d73.7849532?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Pune,Pune,Parimal Udyan,3.5,Tourist attraction,"Opp. Cognizant Tower , Vitthal rao Tukaram Bhosale Chowk, Senapati Bapat Rd, Chaturshringi, Pune, Maharashtra 411016","18.53048312709445, 73.83024989751428",,https://www.google.com/maps/place/Parimal+Udyan/data=!4m5!3m4!1s0x3bc2bf7780a00ae1:0x599d1de7fdb3ac05!8m2!3d18.5303865!4d73.8302499?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipONquYXt5__qBI_iMki4n2p9lhhXOxGQra65-U2=w163-h92-k-no,
Maharashtra,Pune,Pune,The Pune Summiters,5,Tourist attraction,"Viman Nagar, Pune, Maharashtra 411006","18.54376893233371, 73.89899699751457",,https://www.google.com/maps/place/The+Pune+Summiters/data=!4m5!3m4!1s0x3bc2c1d143364923:0xacf426b85d294610!8m2!3d18.543713!4d73.898997?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOsYmcY8kjEL4qHQtgLVvEHrOfmM_HKEbShxuEQ=w124-h92-k-no,
Maharashtra,Pune,Pune,Khadki War Cemetery,4.6,Cemetery,"Near Holkar Bridge, Mula Rd, Khadki, Maharashtra","18.54376893233371, 73.89897553984183",,https://www.google.com/maps/place/Khadki+War+Cemetery/data=!4m5!3m4!1s0x3bc2c0be1127b8d1:0x77096c724fc95f02!8m2!3d18.5520311!4d73.8566962?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMecXaiKaUXF77fA8L3ARYs3kXWah8ZqN_7btSv=w80-h106-k-no,
Maharashtra,Pune,Pune,"Katraj Jain Temple, Aagam Mandir",4.6,Temple,"Late Manilala Fakirchand Marg, Sai Colony, Vadgaon Budruk, Pune, Maharashtra 411046","18.44685119675391, 73.85328023984033",,"https://www.google.com/maps/place/Katraj+Jain+Temple,+Aagam+Mandir/data=!4m5!3m4!1s0x3bc2ead00b64afb3:0xb714021a7a6f15e0!8m2!3d18.4467647!4d73.8533017?authuser=0&hl=en&rclk=1",https://lh5.googleusercontent.com/p/AF1QipMY0b5lcq8-9WKdoKJ7QX9vr-vBw92gsChX9oXI=w122-h92-k-no,
Maharashtra,Pune,Pune,Bopdev Ghat Table Land,4.5,Tourist attraction,"CW84+H78, Pune, Maharashtra 411048","18.416520391398784, 73.90567976867624",,https://www.google.com/maps/place/Bopdev+Ghat+Table+Land/data=!4m5!3m4!1s0x3bc2ebf865622aff:0xac81f2bde4f1717f!8m2!3d18.4164237!4d73.9056905?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
Maharashtra,Pune,Pune,St. Mary's Church,4.5,Church,"Sholapur Road, 1-A, General Bhagat Marg, Pune, Maharashtra 411001","18.507864039887828, 73.8843139128595",Historic church with a bell tower,https://www.google.com/maps/place/St.+Mary's+Church/data=!4m5!3m4!1s0x3bc2c035ea7519c9:0xb885f8e22387503c!8m2!3d18.5077674!4d73.884271?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOvzeWO1rPKXILxv5k8UuwY_NVsYcQKwcdac36H=w80-h106-k-no,
Maharashtra,Pune,Pune,Diamond Water Parks,3.6,Park,"Survey No. 41, B2, Diamond Water Park Rd, Lohegaon, Pune, Maharashtra 411047","18.606770079679052, 73.95725963984265",Park with water attractions & dining,https://www.google.com/maps/place/Diamond+Water+Parks/data=!4m5!3m4!1s0x3bc2c51634d20e01:0xa73874b5155f8b7!8m2!3d18.606704!4d73.9572811?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMRwk0kKHjCfL_Jss35dYa8iGzJIkE44Qg4w8z5=w163-h92-k-no,
Maharashtra,Pune,Pune,Beltung wada,4.9,Tourist attraction,"Gujarwadi road Servey, Lane Number 4, Pune, Maharashtra 411046","18.427023285488417, 73.87374368402192",History museum in a peshwa's palace,https://www.google.com/maps/place/Beltung+wada/data=!4m5!3m4!1s0x3bc2ebd00be1e543:0x1d788be3f66d1136!8m2!3d18.4269266!4d73.8737115?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNYW12XuR9kpRbx2SYncCX990vSNtkxdrYt64LC=w92-h92-k-no,
Maharashtra,Pune,Pune,Fountain at Thergaon Boat Club,4.2,Tourist attraction,"JQF8+GW5, Thergaon, Pimpri-Chinchwad, Maharashtra 411033","18.623880108171463, 73.76734709751571",Enduring place with historical objects,https://www.google.com/maps/place/Fountain+at+Thergaon+Boat+Club/data=!4m5!3m4!1s0x3bc2b90e2ad0ea1b:0x9b4fc96342c12f6c!8m2!3d18.6237632!4d73.7673471?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP_spgykz9sm-8eC8aAqzrw9okYVIArPWVj4NOv=w80-h131-k-no,
Maharashtra,Pune,Pune,Pashan Tekdi,4.5,Tourist attraction,"38/79, Pashan Hill Trail, Baner, Pune, Maharashtra 411045","18.549579301889747, 73.7798831686782",Urban hill for recreation & scenic views,https://www.google.com/maps/place/Pashan+Tekdi/data=!4m5!3m4!1s0x3bc2bec3a913fdad:0x88e2d8e1522aea65!8m2!3d18.5495132!4d73.7798939?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM8JSql4r4WglcZV1OU-nSGjA5Fz1S5ZvEd-ebS=w122-h92-k-no,
Maharashtra,Pune,Pune,Khatpewadi Lake,5,Tourist attraction,"FPQ8+9J6, Pune, Maharashtra 412115","18.488503075729266, 73.71653562635004",Former palace with an ornate exterior,https://www.google.com/maps/place/Khatpewadi+Lake/data=!4m5!3m4!1s0x3bc2bdab86aa080b:0xd923c810198e5dc8!8m2!3d18.4884166!4d73.7165249?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOAiilK---y-Fq7dWyQ45QOsTBq5eabtqH2H5Db=w80-h106-k-no,
Maharashtra,Pune,Pune,Parvati,4.3,Temple,"137A/2, Nana Saheb Peshwa Rd, Sahakarnagar No - 2, Parvati Gaon, Parvati Paytha, Pune, Maharashtra 411009","18.497818747392735, 73.84976459751391",,https://www.google.com/maps/place/Parvati/data=!4m5!3m4!1s0x3bc2c00ee4180375:0x3be2f2558e4997fb!8m2!3d18.4977628!4d73.8497646?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOhf3JAZdwrs8lMs9IGc7vilKhzRGDKQpXJ1zzE=w122-h92-k-no,
Maharashtra,Pune,Pune,Pagoda pune,4.2,Monument,"Senapati Bapat Rd, Hanuman Tekdi, Shivajinagar, Pune, Maharashtra 411004","18.52385241185963, 73.83063849751426",,https://www.google.com/maps/place/Pagoda+pune/data=!4m5!3m4!1s0x3bc2bf8331b55513:0xde7e32a774579e83!8m2!3d18.5237863!4d73.8306385?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO9uiUgsFwUH1LCyDHuD4TSvYP5EZxw6oIzuxGN=w80-h106-k-no,
Maharashtra,Pune,Pune,Necklace Garden view point,4.8,View Point,"Pashan Rd, Pashan, Pune","18.526433710859873, 73.78978179751422",,https://www.google.com/maps/place/Necklace+Garden+view+point/data=!4m5!3m4!1s0x3bc2bf2e3c3991cb:0x3e0edbd0dbe8aed0!8m2!3d18.5263676!4d73.7897818?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPrXbjxfwK_Kt0C13sOlSkD1DAFsuV5_Rz_coMR=w80-h106-k-no,
Maharashtra,Pune,Pune,Mahatma Phule Wada,4.5,Historical landmark,"Ganj Peth, Pune, Maharashtra 411042","18.50671574447977, 73.86390201285953",Historic home of a political hero,https://www.google.com/maps/place/Mahatma+Phule+Wada/data=!4m5!3m4!1s0x3bc2c01537a5fc4d:0x675a4102aa0fdb68!8m2!3d18.5066598!4d73.8638591?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPoT3IhpPqXwMzl6PL1jmurnZUqrgtbOS-o_DBT=w138-h92-k-no,
Maharashtra,Pune,Pune,Katraj Snake Park Lake,4.2,Park,"Katraj, Pune, Maharashtra 411046","18.45362745318988, 73.86138478427644",Zoological park with varied animals,https://www.google.com/maps/place/Katraj+Snake+Park+Lake/data=!4m5!3m4!1s0x3bc2eac3b798a639:0x2ca4c5e0a9c32d8c!8m2!3d18.4535686!4d73.8613867?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOnMBUhqiJPB967ltque8EODr9ijbElo3U6wJAi=w122-h92-k-no,
Maharashtra,Pune,Pune,Ohel David Synagogue,3.9,Tourist attraction,"Dr Baba Saheb Ambedkar Rd, Opp. Jawaharlal Nehru Memorial Hall, Gawaliwada, Camp, Pune, Maharashtra 411001","18.519330140347297, 73.87465199751416",Famed synagogue with Gothic architecture,https://www.google.com/maps/place/Ohel+David+Synagogue/data=!4m5!3m4!1s0x3bc2c04537939809:0x3b026195d971027d!8m2!3d18.5192742!4d73.874652?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNZVQ5IHSB5uSNI7TmU7wIpuzpsBZFwirAkmi8U=w80-h106-k-no,
Maharashtra,Pune,Pune,Sutarwadi-Pashan Lake,3.9,Park,"GQPJ+GM7, Sutarwadi, Pashan, Pune, Maharashtra 411021","18.53633223477331, 73.78166782635084",,https://www.google.com/maps/place/Sutarwadi-Pashan+Lake/data=!4m5!3m4!1s0x3bc2beef95427c25:0x4b2496024f6b9d80!8m2!3d18.5362763!4d73.7816571?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOiZdhR4VYHnpV8hwbcgJaVmh2qFIYYXlo_56aF=w122-h92-k-no,
Maharashtra,Pune,Pune,Shri Chattushringi Devi Mandir,4.6,Temple,"Gr Floor, Seva Samiti Building, Senapati Bapat Rd, Chattushringi, Pune, Maharashtra 411016","18.53907840596072, 73.82794859751442",Hillside temple with a steep ascent,https://www.google.com/maps/place/Shri+Chattushringi+Devi+Mandir/data=!4m5!3m4!1s0x3bc2bf76afffffff:0x652e55d3facf1b91!8m2!3d18.5390123!4d73.8279486?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPjSK4MLSF2tiirssjg3ImlXjdaGvUOi4MqY7kI=w122-h92-k-no,
Maharashtra,Pune,Pune,Sunset Point (Narhe),4.9,Park,"CRPJ+HMF, Mokarwadi, Pune, Maharashtra 411046","18.43648216743835, 73.83165883984017",Park with water attractions & dining,https://www.google.com/maps/place/Sunset+Point+(Narhe)/data=!4m5!3m4!1s0x3bc295b8314b95c1:0x8c8608f205d6f57!8m2!3d18.4364262!4d73.8316803?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMl7iXq9aGV782tiXbleVoOg5_W6u0veq2GGE7m=w122-h92-k-no,
Maharashtra,Pune,Pune,St. Xavier's Church,4.5,Church,"2007, St Vincent St, Camp, Pune, Maharashtra 411001","18.513147616004062, 73.87593934776827",History museum in a peshwa's palace,https://www.google.com/maps/place/St.+Xavier's+Catholic+Church/data=!4m5!3m4!1s0x3bc2c04616696845:0x265b428203840644!8m2!3d18.5130815!4d73.8762183?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOmoiqKBTYg7G7Oo59fIVGipRbhLM0seufhyW_i=w122-h92-k-no,
Maharashtra,Pune,Pune,Sadguru Shri Jangli Maharaj Samadhi Temple,4.6,Temple,"Revenue Colony, Shivajinagar, Pune, Maharashtra 411005","18.52658878363197, 73.85013085518703",Urban hill for recreation & scenic views,https://www.google.com/maps/place/Sadguru+Shri+Jangli+Maharaj+Samadhi+Temple/data=!4m5!3m4!1s0x3bc2c07dab4030b7:0xa72c72534d0badc8!8m2!3d18.5265125!4d73.8501094?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPYu7GsyBWXz4fXRYX6N6cFdhztxWFYV_itgz2w=w163-h92-k-no,
Maharashtra,Pune,Pune,Sunset and sunrise point khulewadi rod,3.5,Tourist attraction,"HWFP+5H, Pune International Airport Area, Lohegaon, Pune, Maharashtra 411032","18.57304660297958, 73.93644661286054",,https://www.google.com/maps/place/Sunset+and+sunrise+point+khulewadi+rod/data=!4m5!3m4!1s0x3bc2c3e2c69fefc7:0x6e6cb6510e570091!8m2!3d18.57295!4d73.9364037?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMusNkglRoLL9_MrNvtSZStfESUJ-gSA2HXEO4c=w163-h92-k-no,
Maharashtra,Pune,Pune,Parvati Hill,4.4,Tourist attraction,"Parvati Paytha, Pune, Maharashtra 411009","18.495039638902643, 73.8441186785411",Lush knoll with temples & a museum,https://www.google.com/maps/place/Parvati+Hill/data=!4m5!3m4!1s0x3bc2c007d06676ad:0xf1c3e7cac53c6661!8m2!3d18.4949019!4d73.8441118?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipP2gEpM8norz9IQDcey5MhWohmQK2tvN1NY04tn=w138-h92-k-no,
Maharashtra,Pune,Pune,Chhatrapati Shivaji Maharaj Animal Park,4.1,Park,"GV33+P3X, Saras Baug, Pune, Maharashtra 411030","18.50435210034341, 73.85272683984115",,https://www.google.com/maps/place/Chhatrapati+Shivaji+Maharaj+Animal+Park/data=!4m5!3m4!1s0x3bc2c00d634b8c27:0x5f0e871fe2082cd4!8m2!3d18.5043572!4d73.8527483?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNO1F_4T4LKx5UPfn0Kl6J5Lyu2nOiSPgzIKX44=w122-h92-k-no,
Maharashtra,Pune,Pune,Vetal Hill Trails,4.7,Tourist attraction,"Gokhalenagar - Vetal Hill Rd, Gokhalenagar, Pune, Maharashtra 411016","18.52522033841683, 73.82194235518705",,https://www.google.com/maps/place/Vetal+Hill+Trails/data=!4m5!3m4!1s0x3bc2bf9e48f75a8d:0xee32141f4a50ad4e!8m2!3d18.5251644!4d73.8219209?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPH_ccA5127iKy53F0M-D9y242v9gMPxydAnhgO=w163-h92-k-no,
Maharashtra,Pune,Pune,Katraj old tunnel View,4,View Point,"MH SH 114, Mangadewadi, Maharashtra 411046","18.401024502944384, 73.85708383983965",,https://www.google.com/maps/place/Katraj+old+tunnel+View/data=!4m5!3m4!1s0x3bc2ebd13907affb:0xf2e1c1af0dc79f19!8m2!3d18.400826!4d73.8571053?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPQKtX-TEoWMaRdzMAI8d0Z8O1vJhmCC63WO9Di=w122-h92-k-no,
Maharashtra,Pune,Pune,Sunset point Katraj Ghat,4.6,Tourist attraction,"CV83+2W4, Pune, Maharashtra 411046","18.415074574419513, 73.8548152975127",,https://www.google.com/maps/place/Sunset+point+Katraj+Ghat/data=!4m5!3m4!1s0x3bc2eb45b77a43a9:0xf1dd1d03ce120079!8m2!3d18.4150186!4d73.8548153?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOF0FLltIIiRn6_dYu-41C5DnEx6PtvBgzSqd_r=w122-h92-k-no,
Maharashtra,Pune,Pune,Tribal Research & Training Institute,4.4,Research institute,"28, Queen's Garden, Near Old Circuit House, Band Garden Road, Pune, Maharashtra 411001","18.529862827445506, 73.88585989751431",Museum of varied Indian tribal culture,https://www.google.com/maps/place/Tribal+Research+%26+Training+Institute/data=!4m5!3m4!1s0x3bc2c054ff1dbce7:0xe1bd1e9f52390a88!8m2!3d18.5297662!4d73.8858599?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMJJf02RuF_cW0OBZWlfoEhnOr6GllsgvDz0N2A=w122-h92-k-no,
Maharashtra,Pune,Pune,Park and Mandir,4.4,Park,"HVCM+WQV, Shramik Vasahat, Mohanwadi, Yerawada, Pune, Maharashtra 411006","18.572431663123893, 73.88440146867869",Park with water attractions & dining,https://www.google.com/maps/place/Park+and+Mandir/data=!4m5!3m4!1s0x3bc2c1696d9005cb:0x331731b4896b521b!8m2!3d18.5723554!4d73.8844122?authuser=0&hl=en&rclk=1,https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png,
