Hotel_State,Hotel_City,Hotel_Pin,Hotel_Category,Hotel_Name,Hotel_GPS_Cods,Hotel_Map_Links,Hotel_Rating,Hotel_Stars,Hotel_Address,Hotel_Price,Hotel_AddOns_1,Hotel_AddOns_2,Hotel_AddOns_3,Hotel_AddOns_4
Maharashtra,Kolhapur,416001,H,Hotel Elite Inn,"16.70380940574194, 74.236304746366",https://www.google.com/maps/place/Hotel+Elite+Inn/data=!4m8!3m7!1s0x3bc10123a9ba3dd7:0x120917b5687f4884!5m2!4m1!1i2!8m2!3d16.7035371!4d74.2363423?authuser=0&hl=en&rclk=1,4.6,3,"348,Shop No G 3 Bussiness Plus Complex, Kolhapur Station Rd, Kolhapur, Maharashtra 416001",1693,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Kolhapur,416012,H,Hotel Classic Mid Town,"16.69517481168527, 74.21892261937835",https://www.google.com/maps/place/Hotel+Classic+Mid+Town/data=!4m8!3m7!1s0x3bc1000a64f37b73:0x1caf430f3e445686!5m2!4m1!1i2!8m2!3d16.6949436!4d74.2188958?authuser=0&hl=en&rclk=1,4.3,3,"1837 KH/1, A Ward Behind Rankala Stand, Tarabai Rd, C Ward, Kolhapur, Maharashtra 416012",1702,Free Wi-Fi,Air-conditioned,Wi-Fi,
Maharashtra,Kolhapur,416001,H,Hotel Landmark,"16.705096667271135, 74.24122903287153",https://www.google.com/maps/place/Hotel+Landmark/data=!4m8!3m7!1s0x3bc1006a09073805:0x987b89b06af7166f!5m2!4m1!1i2!8m2!3d16.7049374!4d74.2412344?authuser=0&hl=en&rclk=1,3.8,3,"5th & 6th Floor,Amatya Tower,Dabholkar Corner, Maharashtra 416001",1636,Air-conditioned,Wi-Fi,Airport shuttle,
Maharashtra,Kolhapur,416001,H,Hotel K Tree,"16.704555409041177, 74.24835743287218",https://www.google.com/maps/place/Hotel+K+Tree/data=!4m8!3m7!1s0x3bc10046c384a8c3:0x534afc4f38b1ac9d!5m2!4m1!1i2!8m2!3d16.704242!4d74.2483628?authuser=0&hl=en&rclk=1,3.9,3,"65 E, Shivaji Park, 7th Day School, Old Pune-Bangalore Hwy, Shivaji Park, Kolhapur, Maharashtra 416001",2752,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416003,H,Treebo Trend Hotel Shiva's,"16.708700488401426, 74.23284834636604",https://www.google.com/maps/place/Treebo+Trend+Hotel+Shiva's/data=!4m8!3m7!1s0x3bc101bd496ecf9d:0x7bd8003220a6ef72!5m2!4m1!1i2!8m2!3d16.7085515!4d74.2328859?authuser=0&hl=en&rclk=1,3.6,3,"250 B 59, opp. Collector Office Road, E Ward, Nagalapark, Kolhapur, Maharashtra 416003",5730,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416001,H,Hotel Vishwa Kolhapur,"16.70223071724697, 74.23462415985966",https://www.google.com/maps/place/Hotel+Vishwa+Kolhapur/data=!4m8!3m7!1s0x3bc1006c8f5cef89:0xfea109cdfcc29036!5m2!4m1!1i2!8m2!3d16.702092!4d74.2346939?authuser=0&hl=en&rclk=1,3.8,1,"1st Ln, Vyaparipeth, Shahupuri, Kolhapur, Maharashtra 416001",910,Free parking,Air-conditioned,Airport shuttle,Restaurant
Maharashtra,Kolhapur,416002,H,Treebo Trend Balaji Residency,"16.699193777692074, 74.22575445006026",https://www.google.com/maps/place/Treebo+Trend+Balaji+Residency/data=!4m8!3m7!1s0x3bc101ed5c04d1b1:0x7f6f6f2725da1b1!5m2!4m1!1i2!8m2!3d16.6989934!4d74.2256418?authuser=0&hl=en&rclk=1,4,3,"Balaji Residency 'C' Ward, Maharana Pratap Chowk K.M.T.Bus Terminals, Vyapari Sankul, Kolhapur, Maharashtra 416002",1571,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416002,H,Hotel Prafulla,"16.69929091768534, 74.22832825985965",https://www.google.com/maps/place/Hotel+Prafulla/data=!4m8!3m7!1s0x3bc1000d4b20d437:0x93fc8003cd60cc2!5m2!4m1!1i2!8m2!3d16.6989775!4d74.228398?authuser=0&hl=en&rclk=1,3.9,3,"1529, Ward Pan Ln, Laxmipuri, Kolhapur, Maharashtra 416002",2842,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416001,H,OYO 19321 Hotel Surya Comforts,"16.703490025468675, 74.23518214636593",https://www.google.com/maps/place/OYO+19321+Hotel+Surya+Comforts/data=!4m8!3m7!1s0x3bc101362097ed35:0xb300a1f868186bd5!5m2!4m1!1i2!8m2!3d16.7032691!4d74.2352197?authuser=0&hl=en&rclk=1,4.3,3,"358 E, Kolhapur Station Rd, New Shahupuri, Kolhapur, Maharashtra 416001",2116,Free Wi-Fi,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Kolhapur,416001,H,HOTEL PEARL,"16.70674049379931, 74.24587875985976",https://www.google.com/maps/place/HOTEL+PEARL/data=!4m8!3m7!1s0x3bc101ec9d2219b5:0x890aa4cdb0399b04!5m2!4m1!1i2!8m2!3d16.7065504!4d74.2459485?authuser=0&hl=en&rclk=1,4.1,3,"204, KH , E WARD, NEW SHAHUPURI, Kolhapur, Maharashtra 416001",2943,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416001,H,The Pavillion Hotel,"16.70491409988806, 74.23520371937838",https://www.google.com/maps/place/The+Pavillion+Hotel/data=!4m8!3m7!1s0x3bc1006c10fc33ef:0xa3f22ea4ffc5fd77!5m2!4m1!1i2!8m2!3d16.7046829!4d74.2351769?authuser=0&hl=en&rclk=1,4.1,3,"392 E, Assembly Road, Near Basant-Bahar Theatre, Collector Office Rd, opp. Railway Station, Shahupuri, Kolhapur, Maharashtra 416001",4156,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Kolhapur,416002,H,Hotel Rajesh Deluxe,"16.70346284935455, 74.24161114636593",https://www.google.com/maps/place/Hotel+Rajesh+Deluxe/data=!4m8!3m7!1s0x3bc10041d8f8d661:0xf05c47874b79c8c9!5m2!4m1!1i2!8m2!3d16.7032522!4d74.2416487?authuser=0&hl=en&rclk=1,3.9,3,"Mahalaxmi Chambers, E Building 3rd Floor, Near Central S.T. Stand, Kolhapur, Maharashtra 416002",654,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416005,H,Hotel Green Land Elegant,"16.70202355094338, 74.25489263287218",https://www.google.com/maps/place/Hotel+Green+Land+Elegant/data=!4m8!3m7!1s0x3bc10048226401cb:0xe3e18b167df17f24!5m2!4m1!1i2!8m2!3d16.7018129!4d74.254898?authuser=0&hl=en&rclk=1,3.7,3,"2100 / K / 165 - E, Temblai Railway Gate, Maharashtra 416005",1820,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416001,H,Hotel Radiant,"16.70603719450006, 74.24540777520143",https://www.google.com/maps/place/Hotel+Radiant/data=!4m8!3m7!1s0x3bc100416138de19:0xae18133f7e46e76d!5m2!4m1!1i2!8m2!3d16.7058471!4d74.2454346?authuser=0&hl=en&rclk=1,4,3,"204 kh 23/E ward, New Shahupuri, Station Road, Kolhapur, Maharashtra 416001",1767,Free breakfast,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Kolhapur,416005,H,Hotel Shree Sai,"16.708403940380354, 74.25355630218833",https://www.google.com/maps/place/Hotel+Shree+Sai/data=!4m8!3m7!1s0x3bc1004f66c953c7:0x748c7cf7f0660ffd!5m2!4m1!1i2!8m2!3d16.7082344!4d74.2536475?authuser=0&hl=en&rclk=1,3.9,3,"CS No.482, A/12, Kadamwadi - Jadhavwadi Rd, opposite Raj Gourav Mangal Karyalaya, Kolhapur, Maharashtra 416005",2457,Free breakfast,Air-conditioned,Breakfast,Parking
Maharashtra,Kolhapur,416001,H,Capital O 28762 Skylark Business Hotel,"16.70705898968372, 74.24385487150573",https://www.google.com/maps/place/Capital+O+28762+Skylark+Business+Hotel/data=!4m8!3m7!1s0x3bc1004233e6ebf7:0x6b410f99e91a779d!5m2!4m1!1i2!8m2!3d16.70691!4d74.2440319?authuser=0&hl=en&rclk=1,3.7,3,"R.S. No. 204 KH/10 B, E Ward, Near Telephone Bhavan, Tarabai Rd, New Shahupuri, Kolhapur, Maharashtra 416001",1544,Free breakfast,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Kolhapur,416001,H,Hotel Tourist,"16.70527609944937, 74.24435663287223",https://www.google.com/maps/place/Hotel+Tourist/data=!4m8!3m7!1s0x3bc1004177cd2369:0xa0e1f89e81ff05c6!5m2!4m1!1i2!8m2!3d16.7050449!4d74.244362?authuser=0&hl=en&rclk=1,3.7,2,"204, Kolhapur Station Rd, E Ward, Shivaji Park, Kolhapur, Maharashtra 416001",1605,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Kolhapur,416001,H,Hotel Rajpurush,"16.703975529384152, 74.23686450218891",https://www.google.com/maps/place/Hotel+Rajpurush/data=!4m8!3m7!1s0x3bc1006b95ee74ad:0xc83d0576c131aa1f!5m2!4m1!1i2!8m2!3d16.703714!4d74.236956?authuser=0&hl=en&rclk=1,3.9,3,"E-343, Station Road, Opp. Railway Station, Near Ganesh Arts, Maharashtra 416001",1289,Free breakfast,Air-conditioned,Breakfast,Parking
Maharashtra,Kolhapur,416003,H,HOTEL RAJAT,"16.70699209736999, 74.24725236355545",https://www.google.com/maps/place/HOTEL+RAJAT/data=!4m8!3m7!1s0x3bc10043f8ce3d17:0xbbf62b8c523082b5!5m2!4m1!1i2!8m2!3d16.7067609!4d74.2471719?authuser=0&hl=en&rclk=1,3.6,1,"Tararani Chowk, Tarabai Park, Kolhapur, Maharashtra 416003",2420,Free parking,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416003,H,Hotel Anugraha,"16.705097475724475, 74.24326917520139",https://www.google.com/maps/place/Hotel+Anugraha/data=!4m8!3m7!1s0x3bc1004197cd862b:0x5f92539120d92f1b!5m2!4m1!1i2!8m2!3d16.704856!4d74.243296?authuser=0&hl=en&rclk=1,4,3,"National Highway 204, Shahupuri, Kolhapur, Maharashtra 416003",1350,Free Wi-Fi,Air-conditioned,Wi-Fi,Restaurant
Maharashtra,Kolhapur,416005,H,Hotel Opal,"16.70341134024441, 74.25058648869516",https://www.google.com/maps/place/Hotel+Opal/data=!4m8!3m7!1s0x3bc10047a9494a33:0xfca2bcb7c5cade6e!5m2!4m1!1i2!8m2!3d16.7032829!4d74.2506455?authuser=0&hl=en&rclk=1,4,3,"2104-16A, E Ward, Old Pune-Bangalore Road Opp. MAI Hyundai Showroom, near Tararani Chowk Besides Hotel SAYAJI, Kolhapur, Maharashtra 416005",2243,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Kolhapur,416001,H,Hotel K Square,"16.70540929928791, 74.2432377328722",https://www.google.com/maps/place/Hotel+K+Square/data=!4m8!3m7!1s0x3bc101175ab1cf5f:0x61922f2d22648a57!5m2!4m1!1i2!8m2!3d16.7051781!4d74.2432431?authuser=0&hl=en&rclk=1,4.2,3,"Anugrah, 323 B, 'E' Ward, New Shahupuri Behind Hotel, Kolhapur, Maharashtra 416001",2483,Free breakfast,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Kolhapur,416002,H,Hotel Kiyara,"16.695601834599074, 74.218695188695",https://www.google.com/maps/place/Hotel+Kiyara/data=!4m8!3m7!1s0x3bc10133489356cf:0xaa0c740e35118207!5m2!4m1!1i2!8m2!3d16.6953809!4d74.2187542?authuser=0&hl=en&rclk=1,4.4,3,"Shivaji Peth A Ward, C Ward, Kolhapur, Maharashtra 416002",2019,Free parking,Free breakfast,Free Wi-Fi,Air-conditioned
Maharashtra,Kolhapur,416001,H,Hotel Kolhapur Residency,"16.703153992733853, 74.234142090543",https://www.google.com/maps/place/Hotel+Kolhapur+Residency/data=!4m8!3m7!1s0x3bc1018cd6b0e20b:0xed4ce300dbdbdf02!5m2!4m1!1i2!8m2!3d16.703005!4d74.234126?authuser=0&hl=en&rclk=1,3.6,3,"P63M+6M2, New Shahupuri, Kolhapur, Maharashtra 416001",879,,,,
Maharashtra,Kolhapur,416001,H,OYO 15198 Hotel Ranjeet,"16.701271828036642, 74.24363536170752",https://www.google.com/maps/place/OYO+15198+Hotel+Ranjeet/data=!4m8!3m7!1s0x3bc1004065613825:0x21ec4e2e1c5f420!5m2!4m1!1i2!8m2!3d16.7010509!4d74.24363?authuser=0&hl=en&rclk=1,3.8,2,"Major Satyajit Shinde Path, Mali Colony, Rajarampuri, Kolhapur, Maharashtra 416001",1551,Free breakfast,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Kolhapur,416001,H,Hotel International,"16.7057123071413, 74.24599245985975",https://www.google.com/maps/place/Hotel+International/data=!4m8!3m7!1s0x3bc10041438b2617:0x31778226b8d404dd!5m2!4m1!1i2!8m2!3d16.7053989!4d74.2460622?authuser=0&hl=en&rclk=1,3.6,1,"517, A-1, Kolhapur Station Rd, Shivaji Park, Kolhapur, Maharashtra 416001",1931,Free parking,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Kolhapur,416012,H,Hotel Sham Suman Kolhapur,"16.69567850481862, 74.22246891937839",https://www.google.com/maps/place/Hotel+Sham+Suman+Kolhapur/data=!4m8!3m7!1s0x3bc1000b98d27c35:0xdb02c2e8a78dd542!5m2!4m1!1i2!8m2!3d16.6954884!4d74.2224421?authuser=0&hl=en&rclk=1,3.9,2,"70/1A, Jotiba Rd, near Mahalaxmi Mandir, B Ward, C Ward, Kolhapur, Maharashtra 416012",1341,Free breakfast,Air-conditioned,Breakfast,Restaurant
Maharashtra,Kolhapur,416003,H,SPOT ON 66572 Hotel Gaurav,"16.705795498819946, 74.25304663287221",https://www.google.com/maps/place/SPOT+ON+66572+Hotel+Gaurav/data=!4m8!3m7!1s0x3bc1004f5f4bdb2d:0x9cf7558f150bced2!5m2!4m1!1i2!8m2!3d16.7055643!4d74.253052?authuser=0&hl=en&rclk=1,3.2,2,"88, Kolhapur Station Rd, Nimbalkar Colony, Ruikar Colony, Kolhapur, Maharashtra 416003",646,Free Wi-Fi,Air-conditioned,Wi-Fi,Parking
Maharashtra,Kolhapur,416003,H,Hotel New Natraj,"16.706696349674285, 74.24489493287228",https://www.google.com/maps/place/Hotel+New+Natraj/data=!4m8!3m7!1s0x3bc1004381001205:0x7f6913df9efee749!5m2!4m1!1i2!8m2!3d16.7064446!4d74.2449003?authuser=0&hl=en&rclk=1,3.5,3,"204 kh/27, New shahupuri, E Ward, Tarabai Park, Kolhapur, Maharashtra 416003",1048,Free parking,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416119,H,Ganeshratna Executive - Hotel & Restaurant,"16.691673430188114, 74.27768973471987",https://www.google.com/maps/place/Ganeshratna+Executive+-+Hotel+%26+Restaurant/data=!4m8!3m7!1s0x3bc101d0480b896f:0xf22ad14112e73d84!5m2!4m1!1i2!8m2!3d16.69136!4d74.27762?authuser=0&hl=en&rclk=1,3.7,2,"Uchgaon-Mudshingi Road, Near NH4, Maharashtra State Highway 277, Kolhapur, Maharashtra 416119",1304,Free parking,Free breakfast,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416005,H,Hotel Perfect Residency (Best Hotel In Kolhapur),"16.70816402363238, 74.25430900588465",https://www.google.com/maps/place/Hotel+Perfect+Residency+(Best+Hotel+In+Kolhapur)/data=!4m8!3m7!1s0x3bc1004f41581adf:0x467e5e342ebd3682!5m2!4m1!1i2!8m2!3d16.707902!4d74.25425?authuser=0&hl=en&rclk=1,3.6,3,"Opposite Ruikar Colony, 482/A/1,, Plot No.8, Old P.B. Road, Kolhapur, Maharashtra 416005",2014,,,,
Maharashtra,Kolhapur,416003,H,Hotel Vijayraj,"16.709769118197865, 74.24627191753062",https://www.google.com/maps/place/Hotel+Vijayraj/data=!4m8!3m7!1s0x3bc1004370e66a3f:0x657a8c7f753c215a!5m2!4m1!1i2!8m2!3d16.7095482!4d74.2463202?authuser=0&hl=en&rclk=1,3.4,2,"No. 14, Surve Colony, Near, Tarabai Park, Kolhapur, Maharashtra 416003",1613,Air-conditioned,Breakfast,Airport shuttle,
Maharashtra,Kolhapur,416002,H,Hotel Raama Grand Lodging Kolhapur,"16.695955427995045, 74.22411883287202",https://www.google.com/maps/place/Hotel+Raama+Grand+Lodging+Kolhapur/data=!4m8!3m7!1s0x3bc1000c7e145317:0x11d419ae0569fe4a!5m2!4m1!1i2!8m2!3d16.6957756!4d74.2241242?authuser=0&hl=en&rclk=1,4.3,3,"Nagarsheth Tower, 473, 74, 75, Bhausingji Rd, Near Shree Mahalakshmi Ambabai Temple, Kolhapur, C Ward, Kolhapur, Maharashtra 416002",2348,Air-conditioned,Airport shuttle,,
Maharashtra,Kolhapur,416001,H,Panchshil Hotel,"16.705536411591535, 74.2456336598597",https://www.google.com/maps/place/Panchshil+Hotel/data=!4m8!3m7!1s0x3bc1006a6fa0d0fd:0xb6897401c9207707!5m2!4m1!1i2!8m2!3d16.7051819!4d74.2457034?authuser=0&hl=en&rclk=1,4.1,3,"2, Kolhapur Station Rd, Shivaji Park, Kolhapur, Maharashtra 416001",4646,Free breakfast,Breakfast,Wi-Fi,
Maharashtra,Kolhapur,416012,H,Hotel Ram Krishna Inn,"16.69272963792255, 74.22062980403656",https://www.google.com/maps/place/Hotel+Ram+Krishna+Inn/data=!4m8!3m7!1s0x3bc101b6d576d403:0xca9806d8fd95985!5m2!4m1!1i2!8m2!3d16.6925087!4d74.2206459?authuser=0&hl=en&rclk=1,4,3,"2829 'A' Ward Varuntirth Ves, Opp Ardha Shivaji Putala, Kolhapur, Maharashtra 416012",1511,Free Wi-Fi,Air-conditioned,Breakfast,Wi-Fi
Maharashtra,Kolhapur,416005,H,Hotel Sony Palace,"16.708131195989562, 74.26480553287226",https://www.google.com/maps/place/Hotel+Sony+Palace/data=!4m8!3m7!1s0x3bc101b291e7f53f:0x288946fe128e30fe!5m2!4m1!1i2!8m2!3d16.7079!4d74.2648109?authuser=0&hl=en&rclk=1,3.6,2,"C.S.No.453, B/2, 'E' Ward, opp. Market Yard, Kolhapur, Maharashtra 416005",1344,Air-conditioned,Airport shuttle,Restaurant,
Maharashtra,Kolhapur,416002,H,Happy Homes,"16.69551138785227, 74.22795963287197",https://www.google.com/maps/place/Happy+Homes/data=!4m8!3m7!1s0x3bc1016d9363db11:0xbe453aaa5170bdc9!5m2!4m1!1i2!8m2!3d16.6952811!4d74.2279673?authuser=0&hl=en&rclk=1,4,2,"Plot No - 683/B, Ward No - B, Bindu Chowk, near Madhuri Bakery, Kolhapur, Maharashtra 416002",1745,,,,
Maharashtra,Kolhapur,416001,H,Treebo Trend Shree Sai Suites,"16.702930821422456, 74.23303873287217",https://www.google.com/maps/place/Treebo+Trend+Shree+Sai+Suites/data=!4m8!3m7!1s0x3bc101ecf8569de9:0xa5fda33936ce7917!5m2!4m1!1i2!8m2!3d16.702751!4d74.2330441?authuser=0&hl=en&rclk=1,3.7,3,"Venus Corner, 453,Near Usha talkies, Kolhapur Station Rd, Kolhapur, Maharashtra 416001",1851,Free breakfast,Free Wi-Fi,Breakfast,Wi-Fi
Maharashtra,Kolhapur,416003,H,OYO 35831 Hotel New Nataraj,"16.70670430161098, 74.24486444636598",https://www.google.com/maps/place/OYO+35831+Hotel+New+Nataraj/data=!4m8!3m7!1s0x3bc1016a111a0753:0x6ebddc62f2bff5e2!5m2!4m1!1i2!8m2!3d16.706432!4d74.244902?authuser=0&hl=en&rclk=1,3.7,3,"24K/27 24/15/1, New Shahupuri, Tarabai Park, Kolhapur, Maharashtra 416003",1276,Breakfast,Wi-Fi,,
Maharashtra,Kolhapur,416002,H,Solanki Guest House,"16.69533991148538, 74.22892439054287",https://www.google.com/maps/place/Solanki+Guest+House/data=!4m8!3m7!1s0x3bc1000d926e69d1:0x84064369e3cbe5a5!5m2!4m1!1i2!8m2!3d16.6951087!4d74.2289083?authuser=0&hl=en&rclk=1,3.9,3,"Azad chowk Opp. commerce college, near Shree Mahalakshmi Ambabai Temple, Kolhapur, Kolhapur, Maharashtra 416002",528,Free parking,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416001,H,"Hotel Impression Lodging deluxe ,mahalaxmi chambers ,kolhapur","16.703201521977167, 74.24132498684733","https://www.google.com/maps/place/Hotel+Impression+Lodging+deluxe+,mahalaxmi+chambers+,kolhapur/data=!4m8!3m7!1s0x3bc10041d5e558a3:0x723aca304e817b98!5m2!4m1!1i2!8m2!3d16.7032375!4d74.2414591?authuser=0&hl=en&rclk=1",3.3,3,"Railway Colony Rd, Railway Colony, Shahupuri, Kolhapur, Maharashtra 416001",792,,,,
Maharashtra,Kolhapur,416010,H,Hotel Blooming Soul,"16.694276682853264, 74.2010547617075",https://www.google.com/maps/place/Hotel+Blooming+Soul/data=!4m8!3m7!1s0x3bc1abb57192705b:0xf9aadb69731857d4!5m2!4m1!1i2!8m2!3d16.6940763!4d74.2010494?authuser=0&hl=en&rclk=1,4.5,3,"Phulewadi Rd, Phulewadi, Kolhapur, Maharashtra 416010",1922,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416001,H,OYO 67875 Heritage Lodging And Boarding,"16.699076225054704, 74.24329133287215",https://www.google.com/maps/place/OYO+67875+Heritage+Lodging+And+Boarding/data=!4m8!3m7!1s0x3bc10115f50e67f9:0xbf8ca6a0cb4f200c!5m2!4m1!1i2!8m2!3d16.6988964!4d74.2432967?authuser=0&hl=en&rclk=1,3.8,3,"Rajaram road near janta bazaar, near hai hind collectionKolhapur, Kolhapur, Maharashtra 416001",1249,Air-conditioned,Wi-Fi,Restaurant,
Maharashtra,Kolhapur,416001,H,Hotel Vrindavan Deluxe,"16.704683828411532, 74.24432876170754",https://www.google.com/maps/place/Hotel+Vrindavan+Deluxe/data=!4m8!3m7!1s0x3bc1010ad1ac264f:0xb02779999e1e33db!5m2!4m1!1i2!8m2!3d16.7044218!4d74.2443234?authuser=0&hl=en&rclk=1,3.8,3,"517, Kolhapur Station Rd, near Vateshwar Mandir, Shahupuri, Kolhapur, Maharashtra 416001",1897,Free parking,Free breakfast,Free Wi-Fi,Beach access
Maharashtra,Kolhapur,416001,H,Vishnupriya Grand - AC Budget Hotel Near Station Road,"16.707176885827767, 74.24388307335283",https://www.google.com/maps/place/Vishnupriya+Grand+-+AC+Budget+Hotel+Near+Station+Road/data=!4m8!3m7!1s0x3bc10042316f1bff:0x690e82fa705303d7!5m2!4m1!1i2!8m2!3d16.707069!4d74.243985?authuser=0&hl=en&rclk=1,3.2,3,"204/KH/10/A, New Shahupuri,, Near Dr. Kiran Doshi Hospital,, Kolhapur, Maharashtra 416001",3204,Air-conditioned,Airport shuttle,,
Maharashtra,Kolhapur,416001,H,Hotel Samrat,"16.70426727236477, 74.24129683102431",https://www.google.com/maps/place/Hotel+Samrat/data=!4m8!3m7!1s0x3bc10041df660aa3:0xcf0a835b7a8219f8!5m2!4m1!1i2!8m2!3d16.7040669!4d74.2413773?authuser=0&hl=en&rclk=1,3.6,3,"Railway Station road, near bus stand, Kolhapur, Maharashtra 416001",1661,Free breakfast,Free Wi-Fi,Air-conditioned,Breakfast
Maharashtra,Kolhapur,416003,H,FabHotel Shiva's,"16.708738891807762, 74.23282173287228",https://www.google.com/maps/place/FabHotel+Shiva's/data=!4m8!3m7!1s0x3bc1013c63c1b407:0x1d1b3698e36ee70c!5m2!4m1!1i2!8m2!3d16.7085488!4d74.2328271?authuser=0&hl=en&rclk=1,3,3,"250 B 59, opp. Collector Office RD, E Ward, Nagalapark, Kolhapur, Maharashtra 416003",2115,,,,
Maharashtra,Kolhapur,416002,H,Hotel Sri Sri Executive lodging,"16.69552445360453, 74.22953099054286",https://www.google.com/maps/place/Hotel+Sri+Sri+Executive+lodging/data=!4m8!3m7!1s0x3bc1000d8a296ebb:0x7083c864a6242d01!5m2!4m1!1i2!8m2!3d16.6951802!4d74.2295149?authuser=0&hl=en&rclk=1,3.8,2,"757 near Commerce College B Ward, Azad Chowk, Maharashtra 416002",994,Free parking,Free Wi-Fi,Air-conditioned,Wi-Fi
Maharashtra,Kolhapur,416002,H,OYO 27634 Hotel Radhika Deluxe,"16.69898053624142, 74.22639820218888",https://www.google.com/maps/place/OYO+27634+Hotel+Radhika+Deluxe/data=!4m8!3m7!1s0x3bc10072ac678f41:0xf770a0cbb933a7d7!5m2!4m1!1i2!8m2!3d16.6987185!4d74.2264894?authuser=0&hl=en&rclk=1,3.5,3,"1401, Laxmi Rd, Akbar Mohalla, Laxmipuri, Kolhapur, Maharashtra 416002",1100,,,,
Maharashtra,Kolhapur,416002,H,Hotel Ranjan Deluxe,"16.700515676304487, 74.23053883287146",https://www.google.com/maps/place/Hotel+Ranjan+Deluxe/data=!4m8!3m7!1s0x3bc101ecca4bb341:0x75b8423de6d95384!5m2!4m1!1i2!8m2!3d16.7003153!4d74.2305442?authuser=0&hl=en&rclk=1,4.3,3,"Ford Corner, 1423 , C Ward, Laxmipuri, Kolhapur, Maharashtra 416002",1197,,,,
Maharashtra,Kolhapur,416001,H,Hotel Anand,"16.697964208307166, 74.22757244636591",https://www.google.com/maps/place/Hotel+Anand/data=!4m8!3m7!1s0x3bc100403fffffff:0xcb94cce22835685!5m2!4m1!1i2!8m2!3d16.697733!4d74.22761?authuser=0&hl=en&rclk=1,3.6,3,"1557, C, near Padma Talkies, Kolhapur, Maharashtra 416001",775,Air-conditioned,Airport shuttle,Restaurant,
Maharashtra,Kolhapur,416005,H,Hotel Tanwani lodging & Restaurant,"16.708787867616966, 74.27924173287228",https://www.google.com/maps/place/Hotel+Tanwani+lodging+%26+Restaurant/data=!4m8!3m7!1s0x3bc101b9870227c5:0x920cb23abdf2125e!5m2!4m1!1i2!8m2!3d16.7085875!4d74.2792471?authuser=0&hl=en&rclk=1,3.5,3,"NH4 Pune-banglore highway, entrance, Near, Kolhapur, Maharashtra 416005",1914,Free breakfast,Air-conditioned,Breakfast,Restaurant
Maharashtra,Kolhapur,416012,H,SPOT ON 77312 Indirasagar Executive,"16.672372361462173, 74.21749104821339",https://www.google.com/maps/place/SPOT+ON+77312+Indirasagar+Executive/data=!4m8!3m7!1s0x3bc055558395db61:0xc810724c079b99a!5m2!4m1!1i2!8m2!3d16.6721514!4d74.2174535?authuser=0&hl=en&rclk=1,3.8,3,"712/15, Kalamba -Gargoti Road, Sambhaji Nagar, Kolhapur, Kolhapur district Maharashtra, 416001, Kolhapur, Maharashtra 416012",680,Parking,,,
Maharashtra,Kolhapur,416001,H,OYO Flagship 22643 Hotel Majestic Deluxe Lodging,"16.70485310258029, 74.24153789054303",https://www.google.com/maps/place/OYO+Flagship+22643+Hotel+Majestic+Deluxe+Lodging/data=!4m8!3m7!1s0x3bc10145fb97f8d1:0x79e47abe0433090c!5m2!4m1!1i2!8m2!3d16.7048377!4d74.2415218?authuser=0&hl=en&rclk=1,3.9,3,"Dabholkar Corner, Royal Plaza, hotel majestic deluxe lodging, Kolhapur Station Rd, Kolhapur, Maharashtra 416001",1933,Air-conditioned,Breakfast,Wi-Fi,
